"RouteId","Latitude","Longitude","DateTime","Heading","Speed","Distance","Elevation","Accuracy"
"2213","30.39417803","-97.7510105","2016-09-19 17:56:18.000-0400","45.2","5.346287","1.4037145","249.0","3.0"
"2213","30.39418298","-97.75097665","2016-09-19 17:56:19.000-0400","73.0","7.7398124","3.2990348","249.0","3.0"
"2213","30.39418922","-97.75092692","2016-09-19 17:56:20.000-0400","84.0","10.759681","4.828991","248.0","3.0"
"2213","30.39418422","-97.7508692","2016-09-19 17:56:21.000-0400","87.5","12.7281885","5.5746717","248.0","3.0"
"2213","30.39418101","-97.75081237","2016-09-19 17:56:22.000-0400","91.3","11.833412","5.4730964","247.0","3.0"
"2213","30.39417473","-97.75076304","2016-09-19 17:56:23.000-0400","93.0","10.558356","4.791592","246.0","3.0"
"2213","30.39417534","-97.75071796","2016-09-19 17:56:24.000-0400","91.7","9.350409","4.3328366","246.0","3.0"
"2213","30.39417223","-97.75068259","2016-09-19 17:56:25.000-0400","95.5","6.733189","3.4165921","246.0","3.0"
"2213","30.39416484","-97.75066127","2016-09-19 17:56:26.000-0400","90.4","4.0264916","2.206626","247.0","3.0"
"2213","30.39416473","-97.75063975","2016-09-19 17:56:27.000-0400","90.2","3.086977","2.068166","247.0","3.0"
"2213","30.39417086","-97.75063078","2016-09-19 17:56:28.000-0400","97.9","1.7224437","1.0976909","248.0","3.0"
"2213","30.39415979","-97.75063446","2016-09-19 17:56:29.000-0400","98.2","0.7158207","1.2771528","247.0","3.0"
"2213","30.39415629","-97.75063","2016-09-19 17:56:30.000-0400","0.0","0.0","0.5781546","247.0","3.0"
"2213","30.39416007","-97.75062126","2016-09-19 17:56:31.000-0400","98.2","2.1027236","0.9386671","247.0","3.0"
"2213","30.39415408","-97.75060062","2016-09-19 17:56:32.000-0400","93.5","5.681827","2.0917616","247.0","3.0"
"2213","30.39415461","-97.75056732","2016-09-19 17:56:33.000-0400","92.5","9.081976","3.2007594","246.0","3.0"
"2213","30.39415425","-97.75051531","2016-09-19 17:56:34.000-0400","93.4","11.56498","4.9984612","246.0","3.0"
"2213","30.39415208","-97.75045504","2016-09-19 17:56:35.000-0400","93.5","12.549233","5.797104","246.0","3.0"
"2213","30.39414794","-97.75040046","2016-09-19 17:56:36.000-0400","94.8","11.072852","5.265327","245.0","3.0"
"2213","30.39414321","-97.75034674","2016-09-19 17:56:37.000-0400","95.0","12.2808","5.189199","245.0","3.0"
"2213","30.39413875","-97.75028018","2016-09-19 17:56:38.000-0400","93.9","14.786173","6.4156775","245.0","3.0"
"2213","30.39413585","-97.75020007","2016-09-19 17:56:39.000-0400","94.4","17.269176","7.7054987","245.0","3.0"
"2213","30.39412952","-97.75012139","2016-09-19 17:56:40.000-0400","93.2","17.246807","7.5938554","245.0","3.0"
"2213","30.39412673","-97.75003176","2016-09-19 17:56:41.000-0400","95.5","19.103466","8.619239","245.0","3.0"
"2213","30.39411987","-97.74993943","2016-09-19 17:56:42.000-0400","94.6","18.835033","8.905696","245.0","3.0"
"2213","30.39411236","-97.74984991","2016-09-19 17:56:43.000-0400","91.6","19.483747","8.643309","245.0","3.0"
"2213","30.39410736","-97.74975985","2016-09-19 17:56:44.000-0400","90.6","20.154829","8.672745","245.0","3.0"
"2213","30.39410635","-97.74966052","2016-09-19 17:56:45.000-0400","91.2","20.87065","9.546543","245.0","3.0"
"2213","30.39410042","-97.74955567","2016-09-19 17:56:46.000-0400","94.3","24.449755","10.0977955","245.0","3.0"
"2213","30.3940994","-97.74943956","2016-09-19 17:56:47.000-0400","93.0","25.031357","11.159064","245.0","3.0"
"2213","30.39409757","-97.74932009","2016-09-19 17:56:48.000-0400","92.1","26.41826","11.48319","244.0","3.0"
"2213","30.39409439","-97.74919337","2016-09-19 17:56:49.000-0400","93.1","26.619583","12.183244","244.0","3.0"
"2213","30.39409156","-97.74906845","2016-09-19 17:56:50.000-0400","90.8","26.70906","12.009256","244.0","3.0"
"2213","30.3940928","-97.74895133","2016-09-19 17:56:51.000-0400","90.7","26.395891","11.256395","244.0","3.0"
"2213","30.39409468","-97.74882073","2016-09-19 17:56:52.000-0400","91.6","27.894642","12.552752","245.0","3.0"
